Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
5/10/22,30071.85,32640.49,29735.97,31023.27,4088.136174,00:00.0,127848281.8,107744,2034.215691,63660082.06,0
5/11/22,31002.2,32126.51,27700,28977.8,5058.867412,00:00.0,153286374.6,130308,2419.100562,73392123.39,0
5/12/22,28974.81,30091.55,25455.46,28914.38,3863.93028,00:00.0,108744055.4,108777,1876.288314,52878284.57,0
5/13/22,28947.63,30980,28673.9,29232.45,2011.238246,00:00.0,60605826.75,64832,998.25297,30081636.37,0
5/14/22,29228.07,30290.64,28577.93,30040,836.939375,00:00.0,24577572.55,43938,415.331217,12202005.12,0
5/15/22,30045.08,31415.48,29438.41,31293.32,926.199765,00:00.0,28077231.85,48130,487.519297,14796580.34,0
5/16/22,31289.49,31303.29,29050.01,29839.05,1758.636252,00:00.0,52686259.84,62568,829.870885,24868772.31,0
5/17/22,29837.15,30733,29421.8,30410.15,1182.328391,00:00.0,35699087,53618,587.835389,17753475.6,0
5/18/22,30413.2,30676.9,28612.14,28690.3,1707.384353,00:00.0,50300543.22,62977,801.834976,23616207.61,0
5/19/22,28666.61,30534.6,28650.43,30284.34,1451.018525,00:00.0,43066584.34,53037,724.318719,21473347.14,0
5/20/22,30283.67,30726.41,28692.45,29172.8,1703.357056,00:00.0,50484152.03,61769,825.118609,24492207.43,0
5/21/22,29172.71,29614.37,28899.99,29409.35,529.404171,00:00.0,15509507.61,27353,272.239495,7977276.711,0
5/22/22,29409.36,30456.52,29188.8,30268.03,810.473078,00:00.0,24247504.53,34594,413.183176,12360757.85,0
5/23/22,30264.41,30634.92,28843.86,29084.37,1577.687867,00:00.0,47209565.25,58674,714.039067,21397544.63,0
5/24/22,29084.12,29824.27,28638.51,29635.6,1221.469809,00:00.0,35734864.29,47153,630.905833,18465206.58,0
5/25/22,29633.44,30184.03,29308.57,29507.5,1268.003982,00:00.0,37722828.27,50767,626.223808,18633447.67,0
5/26/22,29507.97,29857.35,28002,29167.72,2190.722154,00:00.0,63945898.77,71393,1097.145026,32057795.84,0
5/27/22,29165.99,29359.37,28242.84,28593.31,2106.896743,00:00.0,60797387.74,97893,1043.61298,30122301.51,0
5/28/22,28594.78,29233.2,28496.56,28998.65,528.686749,00:00.0,15268761.04,28279,263.212352,7601924.863,0
5/29/22,28998.38,29555,28807.39,29444.74,669.827836,00:00.0,19553608.39,27579,342.767308,10011464.23,0
5/30/22,29441.5,32193.14,29274.55,31718.42,2303.282285,00:00.0,70787710.66,65798,1230.914708,37807459.99,0
5/31/22,31719.84,32409.14,31197.67,31775.65,1727.263701,00:00.0,54779305.74,55833,847.368032,26882625.4,0
6/1/22,31780.97,31968.84,29304.62,29782.58,1963.846259,00:00.0,60362469.24,57774,914.00406,28110380.99,0
6/2/22,29789.39,30671.2,29551.69,30430.04,1334.631241,00:00.0,40096669.41,44517,685.948322,20611466.57,0
6/3/22,30431.66,30672.66,29250,29671.45,1370.383816,00:00.0,40948415.05,43098,671.024839,20057569.79,0
6/4/22,29674.13,29951.53,29451.93,29846.27,590.890077,00:00.0,17535888.83,21594,313.998466,9321663.304,0
6/5/22,29842.72,30155,29509.5,29890.97,682.416744,00:00.0,20381603.75,21824,350.708783,10477961.2,0
6/6/22,29898.77,31740,29864.25,31348,1624.616346,00:00.0,50631814.91,53539,873.999392,27227293.25,0
6/7/22,31348.37,31565.82,29200,31098.93,2235.830679,00:00.0,67864496.44,67897,1120.339163,34018760.38,0
6/8/22,31106.67,31300.32,29821.9,30181.34,1403.920689,00:00.0,42753825.72,52487,709.953028,21626902.48,0
6/9/22,30177.93,30683.94,29906.44,30077.71,943.713132,00:00.0,28499343.1,39327,480.960736,14528752.28,0
6/10/22,30085.12,30347.34,28828.26,29062.58,1344.563633,00:00.0,39732238.71,53118,630.169501,18627035.33,0
6/11/22,29061.94,29405.28,28080.27,28380,1000.592149,00:00.0,28647544.24,36482,460.140082,13177393.17,0
6/12/22,28396.21,28507.4,26532.7,26551.52,1431.531194,00:00.0,39431333.19,52431,650.727977,17953408.72,0
6/13/22,26540.99,26850.01,21901,22460.52,5761.393708,00:00.0,139293799.6,121194,2646.763888,64006337.24,0
6/14/22,22460.51,23314.09,20804.91,22104.28,4565.972666,00:00.0,100855581.5,88470,2268.073042,50163975.15,0
6/15/22,22116.83,22762.04,20078,22568.58,4511.196383,00:00.0,95651314.21,89285,2142.091376,45458051.86,0
6/16/22,22551.11,22985,20200.8,20376.76,1982.500319,00:00.0,42367476.8,50510,966.935185,20679667.2,0
6/17/22,20372.34,21320.42,20220,20442.23,1322.618168,00:00.0,27347814.99,39607,694.944184,14372364,0
